"","Mmus_BAL-TAL_LRTN_BSL_Rep1_B7","Mmus_BAL-TAL_RRTN_BSL_Rep2_B8","Mmus_BAL-TAL_RRTN_BSL_Rep3_B9","Mmus_BAL-TAL_RRTN_BSL_Rep4_B10","Mmus_BAL-TAL_LRTN_GC_Rep1_G6","Mmus_BAL-TAL_LRTN_GC_Rep2_G8","Mmus_BAL-TAL_LRTN_GC_Rep3_G9","Mmus_BAL-TAL_RRTN_GC_Rep4_G10","Mmus_BAL-TAL_LRTN_FLT_Rep1_F6","Mmus_BAL-TAL_LRTN_FLT_Rep2_F7","Mmus_BAL-TAL_LRTN_FLT_Rep3_F8","Mmus_BAL-TAL_LRTN_FLT_Rep4_F9","Mmus_BAL-TAL_LRTN_FLT_Rep5_F10"
"ENSMUSG00000092469",493,1971,3396,4449,4000,3030,1426,1436,3372,3329,1780,4933,4396
"ENSMUSG00000092617",2253,4561,1132,4613,4880,2065,1689,1580,3516,1256,3456,2059,337
"ENSMUSG00000092813",1832,3369,1721,4432,1041,1603,316,4701,2039,3444,92,2386,632
"ENSMUSG00000093234",2544,420,2927,2308,2488,1239,1374,121,295,4798,3617,2260,4790
"ENSMUSG00000093314",2837,4834,2914,2547,3167,632,651,363,2701,722,4816,1056,2979
"ENSMUSG00000093315",2677,2078,3404,3024,4710,4267,3697,4860,53,3859,866,4186,4260
"ENSMUSG00000093525",445,1477,3140,4915,4865,2200,4534,4519,3773,4372,346,4194,4686
"ENSMUSG00000093610",1589,548,332,249,3114,2816,4937,2109,703,4884,2597,2830,3225
"ENSMUSG00000093628",2327,2605,1403,4234,650,1304,4879,3162,4114,1042,1151,782,1992
"ENSMUSG00000093757",2246,395,109,3731,4997,733,3191,4587,406,2259,831,936,2299
"ENSMUSG00000093772",1917,683,3203,3986,340,4963,4746,2141,4479,4099,2249,325,847
"ENSMUSG00000094133",722,3737,4371,2990,2901,713,3783,4099,3019,2067,471,745,2192
"ENSMUSG00000094219",921,3407,3708,434,2831,4521,455,3452,2671,1337,1255,300,684
"ENSMUSG00000094281",346,2869,239,2178,2233,2609,728,4873,2000,4369,2533,1728,2900
"ENSMUSG00000094388",4940,1631,899,3322,2230,205,95,77,1917,1272,2910,266,147
"ENSMUSG00000094584",292,932,3665,2181,1976,3097,3735,4281,1217,1630,4438,4759,2951
"ENSMUSG00000094649",38,4239,2375,2107,2769,1312,139,4445,1584,327,534,1568,3151
"ENSMUSG00000094707",3644,3435,3838,4217,1919,3275,4664,3340,2170,316,4251,3263,4301
"ENSMUSG00000094721",2247,4044,4205,258,3832,2402,1848,348,1894,347,987,2240,1969
"ENSMUSG00000094732",3906,4426,1920,110,1955,4895,3341,3741,3139,4613,963,1226,1460
"ENSMUSG00000094755",102,540,4506,3285,2251,265,1288,4761,4787,523,2070,4313,254
"ENSMUSG00000094846",2678,4533,1677,474,3654,1708,1646,64,390,1927,2952,2187,2156
"ENSMUSG00000094936",4168,1843,4615,4339,1680,3818,1576,3837,942,2509,4487,3415,2868
"ENSMUSG00000094986",4235,2053,4368,2089,3251,1790,274,3074,2259,3633,965,356,2166
"ENSMUSG00000095098",2984,4564,804,226,1217,3729,799,3506,1698,3149,4308,3247,3708
"ENSMUSG00000095189",3369,1241,4475,1590,3619,2004,2522,2587,3556,1031,3476,2718,1190
"ENSMUSG00000095484",3801,371,1882,2234,381,3270,119,4883,678,3150,2061,2774,2064
"ENSMUSG00000095640",511,1088,2336,2845,1167,3100,2800,2906,4653,3826,434,1591,1347
"ENSMUSG00000095690",612,1476,739,3957,998,3046,2362,2492,3300,3988,1962,2322,3037
"ENSMUSG00000095913",3203,950,3605,2861,3031,592,1664,2927,4957,3893,3389,1025,3826
"ENSMUSG00000095993",1316,2617,3031,4733,869,4658,626,3374,508,2876,4522,2789,1519
"ENSMUSG00000096273",1217,3510,3979,3376,2331,3569,3795,2667,4545,525,3784,269,384
"ENSMUSG00000096289",3395,2786,939,1556,3153,1027,1897,173,2883,4603,1128,4232,1346
"ENSMUSG00000096320",1648,985,4895,3627,1785,4473,3247,3572,3751,909,2088,1934,4008
"ENSMUSG00000096365",3262,554,4968,3628,425,1026,3393,1023,4715,3223,3247,1810,4791
"ENSMUSG00000096370",1966,2609,4220,1473,1003,2294,3639,2652,1078,1450,4181,2473,2330
"ENSMUSG00000096436",4435,1321,2822,4857,2341,348,3563,2250,1634,3301,1524,4951,3176
"ENSMUSG00000096485",1377,4559,2488,3722,2857,2793,3559,1011,1130,1987,2981,3022,4553
"ENSMUSG00000096578",4054,1738,240,193,4723,4576,872,4576,900,1718,172,3940,2422
"ENSMUSG00000096592",4390,2571,2977,4816,4615,1992,1553,2876,229,711,752,4389,3372
"ENSMUSG00000096708",1562,3463,4401,4891,592,4828,4848,217,236,2359,4816,338,4067
"ENSMUSG00000096740",1916,2779,3275,2449,478,3974,3321,1123,2325,3314,2528,1867,4710
"ENSMUSG00000096796",1211,3689,970,2448,4059,1826,4031,4655,1881,1312,4876,4228,2884
"ENSMUSG00000096818",4580,728,3890,166,4464,2683,997,75,3043,876,1672,4941,1586
"ENSMUSG00000096872",4378,3717,4213,725,4643,872,1768,2324,2975,4215,4786,2477,3713
"ENSMUSG00000097091",955,2648,1907,3567,2799,1469,1048,124,3476,1831,670,1001,2691
"ENSMUSG00000097233",4191,4539,1049,3157,4931,4532,4331,4757,2193,3112,4727,651,4597
"ENSMUSG00000097404",2386,3566,2215,1521,4867,1777,705,4066,3679,4909,4725,3910,70
"ENSMUSG00000097446",3395,4143,1776,3154,4311,2282,2129,2602,4202,3545,4654,226,439
"ENSMUSG00000097557",1982,1203,4007,1062,1909,2429,3897,127,3823,1449,4930,871,1309
"ENSMUSG00000097558",4374,1132,439,900,1429,4190,3927,1275,3402,3810,411,4391,4043
"ENSMUSG00000097591",4027,4890,870,2839,1566,1755,1260,1628,3703,479,1893,4970,4345
"ENSMUSG00000097636",152,3173,2350,3615,1037,4739,4520,2501,3417,3206,3701,481,3453
"ENSMUSG00000097646",2866,4733,4896,4257,1829,55,480,358,3022,2317,1951,1802,3800
"ENSMUSG00000097683",575,2898,2584,558,2271,4906,4798,4513,3800,856,1564,2544,484
"ENSMUSG00000097690",82,357,2475,2373,1567,4113,4231,4205,2746,673,3883,3748,4657
"ENSMUSG00000097719",1959,646,2307,2783,512,903,4510,3966,1623,1303,4585,3857,1354
"ENSMUSG00000097735",4897,724,2086,4927,2581,1621,3613,4757,4850,555,4626,1561,4314
"ENSMUSG00000097740",128,932,3001,3781,970,4641,3645,3474,3027,2970,3002,3583,3536
"ENSMUSG00000097779",4441,503,4879,2046,1354,3798,3819,1300,2686,1065,1678,2612,1139
"ENSMUSG00000097785",110,1372,4816,2072,2555,2028,1826,4804,3005,1402,567,3807,4480
"ENSMUSG00000097787",741,393,4856,3616,853,3547,2913,4220,3199,1020,2821,3493,1556
"ENSMUSG00000097792",4743,243,2947,4998,3239,3410,4131,4407,1506,2995,4700,2129,3866
"ENSMUSG00000097855",3854,3302,1940,4143,3718,1085,2792,4673,2881,2247,1367,4815,3380
"ENSMUSG00000097930",821,4698,1087,3240,2792,2777,3219,4324,608,1262,2382,3071,4490
"ENSMUSG00000097937",4513,1594,1435,1092,2669,4151,4760,4209,2052,3276,3239,265,147
"ENSMUSG00000097950",4002,4615,940,1677,1697,4387,4363,2930,2196,4544,252,4858,2747
"ENSMUSG00000097990",2177,3804,1556,1759,3366,1289,3231,3636,4405,4720,1089,3700,600
"ENSMUSG00000098010",4652,2994,2838,2517,2535,1369,2778,277,1430,311,2346,1430,2457
"ENSMUSG00000098069",4105,1265,2177,665,1548,4094,1697,3357,1392,4555,0,694,2569
"ENSMUSG00000098074",4159,1092,4032,4750,428,3315,972,2176,1954,2966,2675,3241,4140
"ENSMUSG00000098091",3771,2419,1313,4402,3735,1847,329,3414,1024,2658,1215,3224,1790
"ENSMUSG00000098105",4975,1237,2435,3620,545,4581,1099,3468,2772,2949,3977,81,1710
"ENSMUSG00000098286",348,3186,2854,2,2712,2840,2198,3036,4680,4822,992,4698,3747
"ENSMUSG00000098289",1606,3224,2430,3868,3632,4066,418,3082,1782,3740,4135,3438,3771
"ENSMUSG00000098293",3710,2946,2740,2279,3133,506,3375,1099,852,930,1558,2538,3331
"ENSMUSG00000098346",4143,334,3239,2005,3022,87,2875,2224,4693,688,3219,4659,3262
"ENSMUSG00000098363",4114,726,4501,3948,2512,4017,2510,951,1138,1836,2567,1531,4298
"ENSMUSG00000098413",263,4586,3795,2201,3586,4893,3153,3620,4314,959,3599,121,2862
"ENSMUSG00000098568",4299,3343,3367,1604,2033,2665,1115,377,193,2358,4493,121,350
"ENSMUSG00000098718",2650,2627,558,4743,3282,2672,21,3612,4449,3180,4608,2265,2975
"ENSMUSG00000098730",3836,4119,3565,3957,4494,4712,4470,3071,928,2987,2829,4177,1504
"ENSMUSG00000098739",4317,3501,1927,4469,2895,3277,2054,4352,2324,1845,1175,960,2134
"ENSMUSG00000098786",3797,2715,227,4838,523,1468,1511,2158,466,3701,2909,1255,719
"ENSMUSG00000098844",1315,3839,45,3461,1238,318,3159,3530,2050,2478,3325,4028,3858
"ENSMUSG00000098928",3977,4017,1587,4427,3581,1642,3250,4122,4639,970,1473,3569,3995
"ENSMUSG00000098952",2113,89,1298,2961,196,2596,4947,796,2164,2462,416,4863,803
"ENSMUSG00000099069",3198,3205,3681,3252,2065,2405,25,2416,2084,1485,3326,179,953
"ENSMUSG00000099118",1365,3656,2849,2102,4134,3094,573,255,3308,3354,3867,242,4554
"ENSMUSG00000099230",2217,4368,186,2769,664,3079,3179,3591,3149,4125,3968,586,3310
"ENSMUSG00000099261",2161,4376,4059,3936,1142,1059,640,3321,772,2190,1425,3267,4407
"ENSMUSG00000099290",2999,2444,2138,743,834,1143,4296,4707,2027,2430,2943,3623,198
"ENSMUSG00000099398",2900,2097,2876,0,4449,3814,4098,1002,4687,4593,4769,336,4363
"ENSMUSG00000099655",4520,1245,4478,2252,4802,3373,1476,1808,3999,3485,34,863,1171
"ENSMUSG00000099678",1004,3364,3741,2132,3265,2985,4610,1023,4038,250,774,976,3009
"ENSMUSG00000099746",4568,3204,4910,4203,206,4834,2153,1963,3304,4318,1538,3195,1
"ENSMUSG00000099757",4753,558,1189,3925,3098,2562,2816,241,4375,578,2965,2210,989
"ENSMUSG00000099923",2429,2604,2886,3274,4691,4867,1575,2510,683,961,4709,1637,2090
"ENSMUSG00000099988",871,2687,3567,2337,4130,2384,1958,1457,434,2222,2075,1427,1506
"ENSMUSG00000099998",1843,4110,4380,140,2747,3417,4414,1092,4782,2391,1420,1259,439
"ENSMUSG00000100001",3482,2413,3114,2872,3256,2650,2386,1419,1529,2829,3867,2241,4458
"ENSMUSG00000100075",2977,1482,3462,4004,599,1129,2340,2935,745,4904,41,4325,606
"ENSMUSG00000100119",4006,999,2060,1875,102,4584,3677,2034,2388,3258,3135,3100,3603
"ENSMUSG00000100141",3888,4431,1562,4177,208,3073,2781,3888,4710,4759,2751,2914,654
"ENSMUSG00000100392",2191,3854,1769,997,2055,4124,2664,4192,2762,2439,1585,624,1997
"ENSMUSG00000100417",887,718,3556,2051,1577,1026,4373,4477,998,1986,4805,2269,4121
"ENSMUSG00000100529",2947,3403,3895,1315,3676,673,2933,2400,937,1027,2463,3341,3966
"ENSMUSG00000100615",3357,4524,4487,4300,1304,221,4722,2369,3576,1955,4631,4353,3132
"ENSMUSG00000100621",3163,1171,1860,3959,749,2788,1366,131,439,265,1019,4583,2691
"ENSMUSG00000100918",73,3939,1211,3357,1634,3044,97,959,39,2147,4138,2103,1672
"ENSMUSG00000100937",4578,3052,676,3441,1178,2646,262,2516,4401,2629,1949,2788,122
"ENSMUSG00000100969",1602,2802,1926,524,775,3615,3942,4509,1757,4572,4080,4844,697
"ENSMUSG00000101024",4073,2063,3212,3030,4722,4954,4815,4414,3670,2918,1490,3292,2064
"ENSMUSG00000101031",1911,4589,3433,3340,21,734,1522,2977,2537,2456,1821,890,3083
"ENSMUSG00000101079",3144,2589,4608,3066,3980,3768,396,1788,2701,2435,353,4800,4980
"ENSMUSG00000101084",4285,2174,2717,248,721,4530,1507,4518,981,3253,42,408,3046
"ENSMUSG00000101088",2049,2975,4793,4471,2451,2306,4729,868,518,4678,1556,4282,239
"ENSMUSG00000101089",2096,1883,559,1200,4739,1478,1799,1318,4987,3963,1602,2560,4461
"ENSMUSG00000101264",4460,255,2681,1183,1783,4001,4438,3882,1480,3256,2252,3053,2096
"ENSMUSG00000101389",4624,1112,3207,3135,1697,2142,3508,4709,3548,1260,4722,3580,947
"ENSMUSG00000101398",2570,1539,1637,3786,3206,3482,4465,879,4929,1139,1046,4779,1648
"ENSMUSG00000101439",2264,2317,1013,3801,699,4746,4351,2553,1109,74,715,3978,4256
"ENSMUSG00000101630",71,3548,3016,1853,2571,167,999,1755,4277,1371,3757,2985,3654
"ENSMUSG00000101966",471,1367,3430,1901,3650,2331,4302,1688,4615,357,2893,4517,1628
"ENSMUSG00000102057",1016,1477,3824,145,3338,4870,4896,1504,3421,1905,591,2933,2816
"ENSMUSG00000102349",4613,2648,3222,2814,1908,3319,3677,652,2483,481,3202,298,843
"ENSMUSG00000102353",574,2760,862,1964,4928,324,4492,2482,449,3382,2301,3524,2717
"ENSMUSG00000103488",193,328,1281,4065,2441,647,3758,4224,171,591,3739,4557,2920
"ENSMUSG00000103651",398,1092,415,178,1487,937,4055,2306,4632,1103,4559,623,908
"ENSMUSG00000104088",1757,2390,226,173,1632,1441,1535,2005,119,821,4994,1154,3215
"ENSMUSG00000104884",3339,3129,520,1588,4770,800,1034,4300,3987,1549,2147,3601,4262
"ENSMUSG00000104921",4436,1616,1059,875,4144,3322,105,3933,3902,2684,4195,122,1266
"ENSMUSG00000104979",1430,2615,4515,1804,961,4500,4148,3798,4472,2788,1441,2141,616
"ENSMUSG00000105709",822,4442,2481,4209,3431,1463,4480,1050,391,2007,4341,2245,4766
"ENSMUSG00000106278",1910,4030,2482,64,3538,4600,2619,3829,1281,2151,3606,3810,3498
"ENSMUSG00000108414",4586,2418,3966,1307,2617,4110,2791,2422,971,3355,1498,3754,855
"ENSMUSG00000108881",4719,2935,1740,973,745,4042,3699,1653,49,765,2917,813,4477
"ENSMUSG00000108887",4271,1060,2853,709,3745,4363,1097,2646,1926,4666,700,1194,2691
"ENSMUSG00000108889",1451,1679,4551,3607,187,2358,4544,2981,533,1979,2815,3423,2740
"ENSMUSG00000108929",499,3428,2695,309,234,4264,659,2352,217,899,4275,3925,4974
"ENSMUSG00000108945",2527,232,99,4707,4277,3810,3510,1868,3021,4796,416,1994,2974
"ENSMUSG00000108947",1722,1344,4578,3498,1549,2626,1735,3916,4099,3938,926,3519,3629
"ENSMUSG00000108966",702,792,1529,3441,678,897,1141,1107,4476,1281,4240,1929,3765
"ENSMUSG00000108974",247,4259,1248,3531,4236,609,2043,1628,2989,3009,915,2752,4052
"ENSMUSG00000109007",2179,4701,713,1812,3518,898,142,4463,2362,3386,2871,4790,135
"ENSMUSG00000109022",3686,1614,1253,4506,247,65,2591,3395,1287,1056,3044,1175,3493
"ENSMUSG00000109030",4196,4518,4451,3144,336,2999,1143,280,1504,3980,4986,3243,810
"ENSMUSG00000109047",4643,2322,3145,3504,4963,4600,3006,1139,1811,1096,4786,631,2432
"ENSMUSG00000109100",2460,3057,4978,2161,1725,3029,2910,1180,1370,923,3116,890,4521
"ENSMUSG00000109126",2505,880,4550,3491,1784,1460,2684,3281,828,2042,4049,4750,965
"ENSMUSG00000109148",3460,1879,931,3166,3954,2813,413,4458,3609,3631,689,3347,752
"ENSMUSG00000109184",993,4958,2797,1192,1881,4355,831,4707,4716,3363,4631,2626,938
"ENSMUSG00000109189",687,3219,3922,165,4714,2930,3113,1734,1138,4025,4418,2045,4684
"ENSMUSG00000109223",3521,2418,2425,2506,1542,2008,2815,4357,2574,1239,4517,3116,2409
"ENSMUSG00000109229",1089,4170,3503,646,295,1610,1339,2918,690,2691,2409,246,74
"ENSMUSG00000109230",4937,4127,4267,3733,3404,269,1234,4854,687,2033,1522,2473,321
"ENSMUSG00000109285",391,4739,2882,526,1875,4254,468,1922,2318,4558,477,2583,4286
"ENSMUSG00000109309",628,3830,3496,3839,1878,1143,4312,741,2040,3650,3101,248,3172
"ENSMUSG00000109319",1908,4855,2380,3285,2569,3343,991,4556,4489,4666,3968,2692,125
"ENSMUSG00000109328",1649,4150,4099,267,3565,2270,2943,2512,1576,2111,2167,1895,58
"ENSMUSG00000109343",4098,1215,4464,1457,3995,3349,1104,1063,4861,1459,4830,99,4691
"ENSMUSG00000109410",1531,2133,3223,4960,4395,874,239,137,3471,3695,4214,4052,2866
"ENSMUSG00000109415",973,1670,1411,4524,3390,3443,3157,4600,4633,307,4851,4769,548
"ENSMUSG00000109417",4892,3891,2968,384,181,4021,1788,4410,497,3471,347,108,2873
"ENSMUSG00000109433",2786,1601,912,4635,413,3680,3137,3622,4694,1135,4140,1121,1088
"ENSMUSG00000109496",597,4101,54,4235,2017,363,2025,3777,3394,1544,2564,3449,885
"ENSMUSG00000109520",4643,1052,3196,1197,3076,3025,4417,1361,1703,1801,1030,557,3836
"ENSMUSG00000109527",1321,2848,1221,1995,615,2237,1583,2957,2551,3255,2983,3851,2121
"ENSMUSG00000109530",4396,2626,4241,3195,4012,1645,4372,2021,2805,1846,3801,2737,910
"ENSMUSG00000109544",2837,4042,2911,4135,3809,1647,2853,2458,292,3848,3000,4181,4534
"ENSMUSG00000109573",497,3140,55,2921,1283,849,1472,646,4074,3254,125,157,1136
"ENSMUSG00000109695",616,1972,4045,584,1736,1337,912,941,3273,822,1438,3587,348
"ENSMUSG00000110007",890,3663,2504,3924,792,2192,561,1507,3624,2679,2744,1383,4531
"ENSMUSG00000110156",1104,3396,2840,1571,4283,710,4100,471,3051,3047,45,894,3733
"ENSMUSG00000110210",1822,1031,993,4737,2178,3555,4807,3143,1992,3044,4941,4183,3951
"ENSMUSG00000110298",1892,95,4081,101,2460,2982,1472,4981,2726,1648,2270,4563,4838
"ENSMUSG00000110949",2157,4194,3602,708,690,4884,1683,1426,3097,368,4917,1139,3276
"ENSMUSG00000111118",3023,696,4946,2452,1054,3807,435,4838,1687,2619,4375,2700,854
"ENSMUSG00000112693",3971,2539,2186,1491,3316,4758,3813,4224,2135,3108,4529,3107,4239
"ENSMUSG00000114220",3853,3354,2631,1913,636,1738,770,3153,1172,2590,2227,3681,1363
"ENSMUSG00000114235",34,3363,55,262,2653,98,1825,261,703,3322,3398,4256,4720
"ENSMUSG00000114285",1609,3858,857,834,1486,2659,2019,2620,338,3279,744,110,3212
"ENSMUSG00000114302",4145,1006,4469,1086,1120,1497,898,3642,2904,1811,1752,3073,3998
"ENSMUSG00000114315",1795,3728,1261,1796,4093,2204,3444,2317,1128,4244,2742,4385,3692
"ENSMUSG00000114409",407,658,1926,1425,1192,3455,2054,2453,3716,1203,1234,2220,268
"ENSMUSG00000114443",3990,2562,2220,107,2415,4385,3824,998,2174,3249,4278,2517,2673
"ENSMUSG00000114469",1092,330,3470,4840,2967,3416,427,4511,1487,2684,1060,522,3109
"ENSMUSG00000114610",2797,2428,1157,2840,192,4869,3612,4065,2291,1671,4649,4236,4570
"ENSMUSG00000114644",729,3642,370,4571,2000,2440,3844,752,309,2249,1199,572,3069
"ENSMUSG00000114673",2238,896,3952,287,986,4029,171,2459,2342,2280,3947,2646,1419
"ENSMUSG00000114682",1597,4168,3899,3267,1641,3298,1171,3931,60,742,2500,3444,3369
"ENSMUSG00000114721",2681,2760,196,3942,1512,2963,2426,1129,200,759,3003,726,3685
"ENSMUSG00000114742",68,1465,3362,2530,1027,2602,3617,4988,3611,1663,4007,424,2691
"ENSMUSG00000114761",4326,1919,2335,4204,2800,4727,3565,2485,3022,48,3697,2889,3996
"ENSMUSG00000114772",909,3843,3225,1546,3996,1625,1720,1154,4984,2675,1073,4533,3723
"ENSMUSG00000114796",3910,987,1064,2604,3847,524,3291,3612,1457,4321,4605,1318,1660
"ENSMUSG00000114859",3401,4573,3743,4193,2207,3366,293,2706,521,2892,4453,110,553
"ENSMUSG00000114931",4209,653,457,4138,3614,2210,1180,1228,1302,4200,2628,2432,1927
"ENSMUSG00000116166",111,789,1609,2127,1244,520,3350,2136,971,4830,1130,1950,313
"ENSMUSG00000116347",512,905,3391,559,3517,4463,2003,3432,2618,1447,4610,2433,1129
"ENSMUSG00000117655",3549,980,4946,712,4344,1067,1634,2586,3667,792,2610,3537,4908
"ENSMUSG00000117659",3407,1856,450,355,1671,2055,3718,171,107,2701,4729,2491,4088
"ENSMUSG00000117664",2472,3474,965,271,4153,2218,1135,2537,4485,4324,3276,3024,67
"ENSMUSG00000117666",3127,3603,1269,2627,2847,367,3290,1507,3188,712,2044,3428,4463
"ENSMUSG00000117667",4628,3099,3772,1468,797,2704,2869,1479,4867,439,1185,3332,1192
"ENSMUSG00000117670",4266,1719,2884,1416,1113,676,3834,3740,78,4288,4478,4414,4575
"ENSMUSG00000117675",3566,2367,4202,4131,3513,4219,2782,2482,3195,3322,4857,1932,2635
"ENSMUSG00000117681",908,2209,2217,1653,398,1229,1864,2580,2541,3484,4575,1427,2983
"ENSMUSG00000117682",3205,936,1604,1963,4825,176,1110,1144,4100,4366,1437,4843,2127
"ENSMUSG00000117684",2833,2210,1351,1478,2290,1737,1720,1220,1252,3125,1721,2651,2883
"ENSMUSG00000117685",2032,664,1275,4179,3830,4912,1250,352,3666,991,3147,4584,111
"ENSMUSG00000117687",583,4963,2481,675,1137,775,3113,2522,2977,4027,2292,64,2543
"ENSMUSG00000117690",3143,179,5,2146,696,2360,3058,4093,3846,1874,1750,3576,1567
"ENSMUSG00000117691",1119,2671,4815,221,4891,2276,1918,1089,840,2239,2438,375,562
"ENSMUSG00000117692",4022,1671,4953,2672,1053,3829,709,298,1861,3542,2969,2909,4587
"ENSMUSG00000117693",488,1097,655,2354,4005,4514,4658,1534,3691,1815,3032,4093,722
"ENSMUSG00000117695",4654,1089,3411,2126,4836,455,551,2684,1403,256,748,801,2728
"ENSMUSG00000117696",516,1786,3933,4892,4064,4677,3812,3350,3075,1921,3426,3290,2104
"ENSMUSG00000117697",3107,4922,481,1533,3068,2413,4509,2415,1395,4273,190,1171,3200
"ENSMUSG00000117698",3055,2630,1374,4535,245,4930,1975,2416,1933,3710,686,267,1393
"ENSMUSG00000117699",4751,2538,3394,3289,2720,3446,4380,4949,1294,4552,4962,3415,551
"ENSMUSG00000117700",3054,2063,2643,2431,2754,2103,1070,666,4631,2129,2719,4873,16
"ENSMUSG00000117702",923,2926,4970,2311,3198,4207,2598,969,1357,1616,1787,1962,4753
"ENSMUSG00000117703",1746,2720,3120,3177,1928,3843,1713,1260,1679,1667,4805,1823,4995
"ENSMUSG00000117704",3075,4696,2464,1976,2142,4245,1368,2370,777,2879,4558,674,4891
"ENSMUSG00000117705",1080,115,1129,1012,3633,3681,4211,1155,562,4677,3043,1459,2659
"ENSMUSG00000117706",0,2713,2725,3216,4020,133,4339,3436,2763,1649,4533,1044,670
"ENSMUSG00000117707",116,1080,1411,3351,3540,3184,4996,4905,4258,647,310,1029,859
"ENSMUSG00000117710",2206,2451,1662,2066,4333,1438,1661,4156,1771,2426,1688,2345,321
"ENSMUSG00000117711",3506,1593,3296,4270,2576,4587,4297,663,941,4711,3451,2308,2778
"ENSMUSG00000117718",4330,2543,2911,4375,2930,307,2814,3700,1216,317,3128,873,2457
"ENSMUSG00000117720",1044,16,147,323,1011,2538,4496,4459,3923,2430,667,3638,3693
"ENSMUSG00000117723",557,4969,101,3664,1789,40,4072,523,2447,2485,1437,914,4705
"ENSMUSG00000117728",2180,1348,2191,372,2402,3332,264,4854,1019,4631,1729,1191,2640
"ENSMUSG00000117729",511,3275,4347,1842,448,3692,990,1695,1336,849,2918,259,3607
"ENSMUSG00000117738",272,154,2770,4628,4,4532,4463,4089,4111,445,3707,2548,3804
"ENSMUSG00000117739",1394,2848,1555,209,831,3992,2579,4585,2288,4190,2159,4547,2666
"ENSMUSG00000117740",521,3890,1359,2459,3255,527,466,782,902,2001,1050,671,4633
"ENSMUSG00000117743",4363,2886,2500,1502,202,814,2096,505,403,3939,1858,3771,2196
"ENSMUSG00000117746",4419,3680,1672,3204,3803,85,2176,401,3554,2239,4532,1934,2549
"ENSMUSG00000117752",3194,1330,2865,1561,1311,1286,2556,3163,3460,2245,1923,528,3113
"ENSMUSG00000117755",3642,4139,3462,262,3138,3716,220,3103,1964,1336,4873,4376,497
"ENSMUSG00000117756",1709,387,2236,1750,4328,4328,1315,3124,2721,171,1355,2421,263
"ENSMUSG00000117758",2180,3695,2364,1028,1201,3072,3969,4174,3259,112,3070,3600,3895
"ENSMUSG00000117761",3306,2793,881,1166,4586,1107,4382,4265,4177,101,1727,1359,1534
"ENSMUSG00000117763",277,1166,4654,4358,4928,4519,1792,182,4531,1256,2784,3862,3390
"ENSMUSG00000117768",4361,2662,192,2894,547,4664,4993,4930,2122,1509,869,1489,84
"ENSMUSG00000117770",3661,378,2196,4861,4570,2289,458,1699,4884,2701,3852,4218,1869
"ENSMUSG00000117771",1421,595,3847,2829,4798,3966,2475,3373,3777,3806,1414,1289,4635
"ENSMUSG00000117773",4277,4701,455,743,3259,2103,2689,3849,3105,494,2734,2689,1570
"ENSMUSG00000117774",57,2147,1055,3126,1955,30,3269,4465,364,3065,3347,4417,3665
"ENSMUSG00000117779",44,746,2,672,4617,2,1247,1618,975,1921,1124,1436,3608
"ENSMUSG00000117782",3801,2874,4903,2068,3897,2556,1316,2237,1609,2229,2254,270,3941
"ENSMUSG00000117785",355,4827,1371,2408,859,4502,2010,2015,2948,1700,853,4380,1080
"ENSMUSG00000117788",131,1770,915,5000,728,1420,1665,3341,2387,3956,4107,1764,1345
"ENSMUSG00000117789",439,182,3107,661,613,4356,657,374,2143,2514,530,2758,3353
"ENSMUSG00000117790",2419,2271,1644,1052,764,442,1052,2050,3287,1613,186,4314,4
"ENSMUSG00000117793",1367,4307,1722,1340,2926,1609,1660,2934,3326,1195,3985,4414,394
"ENSMUSG00000117796",824,3448,1355,2786,2395,490,2479,1099,902,764,4945,742,40
"ENSMUSG00000117800",2621,2309,657,2394,272,2577,1207,905,48,2390,3116,2588,4237
"ENSMUSG00000117803",4067,1115,2472,697,2404,2814,605,1754,2010,410,775,3258,1565
"ENSMUSG00000117804",679,710,973,3613,4483,2105,1480,4170,4428,1257,454,2972,3825
"ENSMUSG00000117806",534,3867,1885,1331,2880,4948,2696,264,3526,1421,2458,2696,2386
"ENSMUSG00000117807",2743,2156,329,756,364,2737,3732,3293,2714,4944,460,3124,2901
"ENSMUSG00000117814",923,1010,68,2590,132,3695,1962,4831,4931,1747,1000,1996,3667
"ENSMUSG00000117820",1755,4810,1998,2043,4518,136,1461,958,3201,1783,1653,2875,4763
"ENSMUSG00000117821",1168,3808,2447,3458,157,419,3002,4336,2836,3944,618,2477,3435
"ENSMUSG00000117822",354,2437,2979,1729,169,4968,4291,2361,4577,316,409,1840,1407
"ENSMUSG00000117823",2621,2030,728,3200,4132,75,766,4440,335,3901,4988,4236,463
"ENSMUSG00000117827",601,3473,583,2301,3578,2003,2347,1889,4779,1389,896,3851,2019
"ENSMUSG00000117833",2888,3896,2643,3167,2372,4810,1493,2376,4457,1088,47,3329,3626
"ENSMUSG00000117834",63,547,1474,4572,122,2036,2399,1320,916,1167,241,2009,289
"ENSMUSG00000117837",382,4244,2517,3257,3142,1216,4807,230,1322,1757,254,1391,919
"ENSMUSG00000117839",1842,264,899,4023,4332,3026,4393,3916,2726,2429,4145,2641,891
"ENSMUSG00000117845",4072,4561,477,4334,2569,634,1738,2536,4924,534,3231,2287,3327
